"row.names","cost","count","type"
"61128",499.26,4,"IP"
"61129",502.84,3,"IP"
"61130",11712.35,3,"IP"
"61131",8996.74,1,"IP"
"61132",4363.66,1,"IP"
"61133",6846.53,1,"IP"
"61134",18215.2,1,"IP"
"61135",4570.26,1,"IP"
"61136",1750.95,6,"IP"
"61137",9851.83,1,"IP"
"61138",2779.55,1,"IP"
"61139",605.49,1,"IP"
"61140",2486.55,3,"IP"
"61141",13082.96,1,"IP"
"61142",774.99,6,"IP"
"61143",5527.8,1,"IP"
"61144",1540.36,1,"IP"
"61145",575.87,1,"IP"
"61146",12404.39,1,"IP"
"61147",3750.17,1,"IP"
"61148",4506.09,3,"IP"
"61149",7950.6,3,"IP"
"61150",7501.64,1,"IP"
"61151",5091.66,1,"IP"
"61152",3246.56,1,"IP"
"61153",13474.18,1,"IP"
"61154",497.12,2,"IP"
"61155",8885.12,1,"IP"
"61156",1476.99,2,"IP"
"61157",622.49,1,"IP"
"61158",7536.36,2,"IP"
"61159",6709.37,1,"IP"
"61160",2810.78,3,"IP"
"61161",4168.97,1,"IP"
"61162",4569.75,2,"IP"
"61163",720.05,1,"IP"
"61164",5730.25,2,"IP"
"61165",375.09,1,"IP"
"61166",6213.69,1,"IP"
"61167",20266.42,1,"IP"
"61168",10292.05,1,"IP"
"61169",5225.05,2,"IP"
"61170",6887.17,1,"IP"
"61171",1281.14,7,"IP"
"61172",927.01,1,"IP"
"61173",556.67,50,"IP"
"61174",801.77,88,"IP"
"61175",3663.25,24,"IP"
"61176",1532.87,4,"IP"
"61177",21972,1,"IP"
"61178",2360.68,7,"IP"
"61179",4701.82,1,"IP"
"61180",5295.82,1,"IP"
"61181",525.43,1,"IP"
"61182",1880.46,1,"IP"
"61183",3023.88,1,"IP"
"61184",6480.58,2,"IP"
"61185",993.99,3,"IP"
"61186",1604.01,4,"IP"
"61187",458.52,1,"IP"
"61188",2507.48,56,"IP"
"61189",7369.72,2,"IP"
"61190",10225.16,6,"IP"
"61191",4628.41,12,"IP"
"61192",2565.38,1,"IP"
"61193",911.54,1,"IP"
"61194",1494.96,1,"IP"
"61195",2488.37,1,"IP"
"61196",623.44,2,"IP"
"61197",708,4616,"IP"
"61198",9650,53,"IP"
"61199",30477,15,"IP"
"61200",30954,14,"IP"
"61201",656.83,4,"IP"
"61202",2849.21,6,"IP"
"61203",1070.03,2,"IP"
"61204",2046.67,7,"IP"
"61205",3414.99,20,"IP"
"61206",2908.82,1,"IP"
"61207",5980.39,1,"IP"
"61208",846.39,4,"IP"
"61209",2126.26,1,"IP"
"61210",16252.06,1,"IP"
"61211",3301.87,4,"IP"
"61212",975.43,1,"IP"
"61213",918.8,1,"IP"
"61214",4905.74,1,"IP"
"61215",8272.83,1,"IP"
"61216",639.24,1,"IP"
"61217",1596.85,1,"IP"
"61218",8835.58,1,"IP"
"61219",810.4,1,"IP"
"61220",877.78,1,"IP"
"61221",5599.19,1,"IP"
"61222",20828,1,"IP"
"61223",3271.75,1,"IP"
"61224",9179.29,2,"IP"
"61225",7074.96,2,"IP"
"61226",10110.31,1,"IP"
"61227",2768.29,1,"IP"
"61228",4227.05,4,"IP"
"61229",3700.92,1,"IP"
"61230",15300,5,"IP"
"61231",1480.66,1,"IP"
"61232",2012.07,3,"IP"
"61233",30292.43,1,"IP"
"61234",6640.94,2,"IP"
"61235",94700,1,"IP"
"61236",4957.81,3,"IP"
"61237",15284.36,1,"IP"
"61238",2064.26,2,"IP"
"61239",3640.73,1,"IP"
"61240",12735.86,2,"IP"
"61241",1526.74,25,"IP"
"61242",3785.5,130,"IP"
"61243",8395.02,8,"IP"
"61244",12648,7,"IP"
"61245",1123.09,337,"IP"
"61246",387.5,27,"IP"
"61247",1722.2,8,"IP"
"61248",3893.05,65,"IP"
"61249",3243.56,12,"IP"
"61250",2862.18,22,"IP"
"61251",493.11,77,"IP"
"61252",4171.67,37,"IP"
"61253",2045.16,14,"IP"
"61254",1684.26,24,"IP"
"61255",1308.05,85,"IP"
"61256",10254.31,2,"IP"
"61257",2688.84,1,"IP"
"61258",12496.45,1,"IP"
"61259",467.77,2,"IP"
"61260",9645.96,3,"IP"
"61261",6104.7,2,"IP"
"61262",1959.36,2,"IP"
"61263",5937.66,1,"IP"
"61264",1353.4,1,"IP"
"61265",2967.87,2,"IP"
"61266",4885.28,1,"IP"
"61267",4933.74,5,"IP"
"61268",4712.67,1,"IP"
"61269",5116.82,2,"IP"
"61270",1327.2,2,"IP"
"61271",7437.34,1,"IP"
"61272",1521.93,1,"IP"
"61273",2330.68,8,"IP"
"61274",29740,1,"IP"
"61275",1187.6,1,"IP"
"61276",2869.74,1,"IP"
"61277",981.81,2,"IP"
"61278",7388.17,1,"IP"
"61279",3193.03,2,"IP"
"61280",2622.53,1,"IP"
"61281",7648.82,1,"IP"
"61282",7732.4,3,"IP"
"61283",2928.1,1,"IP"
"61284",2275.28,1,"IP"
"61285",21113,1,"IP"
"61286",794.35,3,"IP"
"61287",8667.05,1,"IP"
"61288",3384.82,1,"IP"
"61289",2632.77,1,"IP"
"61290",3626.75,1,"IP"
"61291",14598,2,"IP"
"61292",2112.76,1,"IP"
"61293",3251.15,1,"IP"
"61294",12049.38,1,"IP"
"61295",1263.73,1,"IP"
"61296",3285.56,1,"IP"
"61297",2845.73,1,"IP"
"61298",24954,1,"IP"
"61299",4892.83,1,"IP"
"61300",2713.62,3,"IP"
"61301",1562.62,3,"IP"
"61302",787.41,1,"IP"
"61303",2953.21,1,"IP"
"61304",8076.5,1,"IP"
"61305",14206,2,"IP"
"61306",7276.74,6,"IP"
"61307",1541.82,1,"IP"
"61308",785.74,2,"IP"
"61309",1571.39,1,"IP"
"61310",3391.93,2,"IP"
"61311",751.6,1,"IP"
"61312",10453.63,1,"IP"
"61313",3623.65,1,"IP"
"61314",7893.95,1,"IP"
"61315",835.24,13,"IP"
"61316",6658.81,2,"IP"
"61317",4103.39,1,"IP"
"61318",1395.57,1,"IP"
"61319",544.12,1,"IP"
"61320",12483.82,1,"IP"
"61321",3857.41,1,"IP"
"61322",5241.46,1,"IP"
"61323",22191,1,"IP"
"61324",437.53,3,"IP"
"61325",587.42,1,"IP"
"61326",4287.54,11,"IP"
"61327",2020.83,19,"IP"
"61328",831.68,41,"IP"
"61329",1932.29,1,"IP"
"61330",518.27,1,"IP"
"61331",1528.87,1,"IP"
"61332",491.32,2,"IP"
"61333",6048.47,1,"IP"
"61334",3497.45,2,"IP"
"61335",763.07,1,"IP"
"61336",3419.71,2,"IP"
"61337",1113.48,1,"IP"
"61338",5984.37,1,"IP"
"61339",7833.15,5,"IP"
"61340",6434.88,1,"IP"
"61341",15706,2,"IP"
"61342",7943.5,4,"IP"
"61343",11267.91,1,"IP"
"61344",12421.01,1,"IP"
"61345",6900.22,2,"IP"
"61346",22744,1,"IP"
"61347",901.48,1,"IP"
"61348",4870.63,1,"IP"
"61349",1086.74,3,"IP"
"61350",3162.81,1,"IP"
"61351",1877.54,1,"IP"
"61352",979.27,1,"IP"
"61353",812.21,2,"IP"
"61354",3553.21,1,"IP"
"61355",15009.92,1,"IP"
"61356",9551.53,1,"IP"
"61357",24219,1,"IP"
"61358",75160,1,"IP"
"61359",6344.38,1,"IP"
"61360",8461.31,1,"IP"
"61361",4657.91,1,"IP"
"61362",2559.07,2,"IP"
"61363",743.7,1,"IP"
"61364",1040.9,3,"IP"
"61365",4186.25,1,"IP"
"61366",2881.55,1,"IP"
"61367",3951.69,1,"IP"
"61368",2474.5,2,"IP"
"61369",13831.51,1,"IP"
"61370",6058.31,1,"IP"
"61371",1406.31,1,"IP"
"61372",3976.51,1,"IP"
"61373",1124.47,2,"IP"
"61374",2863.62,2,"IP"
"61375",4094.93,1,"IP"
"61376",2411.78,1,"IP"
"61377",448.24,2,"IP"
"61378",7317.13,1,"IP"
"61379",6482.91,1,"IP"
"61380",11160.25,1,"IP"
"61381",21743,1,"IP"
"61382",3589.35,1,"IP"
"61383",4140.99,1,"IP"
"61384",9202.34,1,"IP"
"61385",10310.91,1,"IP"
"61386",390.72,1,"IP"
"61387",2421.74,1,"IP"
"61388",6601.07,1,"IP"
"61389",2288.66,1,"IP"
"61390",2913.77,1,"IP"
"61391",1043.45,1,"IP"
"61392",19503,1,"IP"
"61393",7280.39,1,"IP"
"61394",5523.47,1,"IP"
"61395",17739,1,"IP"
"61396",3551.76,1,"IP"
"61397",9123.8,1,"IP"
"61398",442.46,2,"IP"
"61399",5179.64,2,"IP"
"61400",1015.9,1,"IP"
"61401",13842.15,1,"IP"
"61402",8899.73,1,"IP"
"61403",7505.65,1,"IP"
"61404",13137.29,1,"IP"
"61405",16121.41,1,"IP"
"61406",815.24,1,"IP"
"61407",7053.08,1,"IP"
"61408",942.41,1,"IP"
"61409",16304,1,"IP"
"61410",17222,1,"IP"
"61411",2253.03,2,"IP"
"61412",874.01,1,"IP"
"61413",2228.57,1,"IP"
"61414",2298,599,"IP"
"61415",5255.04,1,"IP"
"61416",677,6414,"IP"
"61417",1619,2832,"IP"
"61418",3784,222,"IP"
"61419",4515,291,"IP"
"61420",8197,94,"IP"
"61421",5166,150,"IP"
"61422",9159,115,"IP"
"61423",7036,73,"IP"
"61424",10467,27,"IP"
"61425",9416,15,"IP"
"61426",9821,40,"IP"
"61427",10705,25,"IP"
"61428",4052,1337,"IP"
"61429",1751,1136,"IP"
"61430",12174,52,"IP"
"61431",3971,684,"IP"
"61432",7027,222,"IP"
"61433",9089,133,"IP"
"61434",14412,4,"IP"
"61435",8867,15,"IP"
"61436",967,1428,"IP"
"61437",4047,446,"IP"
"61438",5667,57,"IP"
"61439",581.34,444,"IP"
"61440",3924,390,"IP"
"61441",7846,82,"IP"
"61442",12664,121,"IP"
"61443",2942,333,"IP"
"61444",8283,77,"IP"
"61445",28561,3,"IP"
"61446",2818.1,6,"IP"
"61447",248.71,203,"IP"
"61448",1184.14,12,"IP"
"61449",4832.15,9,"IP"
"61450",609.28,81,"IP"
"61451",9015.65,1,"IP"
"61452",514.17,77,"IP"
"61453",3418.09,18,"IP"
"61454",1148.55,19,"IP"
"61455",343.75,93,"IP"
"61456",9540,110,"IP"
"61457",146,359,"IP"
"61458",547,23200,"IP"
"61459",2420,4946,"IP"
"61460",20960,19,"IP"
"61461",1787.1,13,"IP"
"61462",1067.5,24,"IP"
"61463",298.97,7,"IP"
"61464",1460,2621,"IP"
"61465",1560,380,"IP"
"61466",24200,1,"IP"
"61467",6235.03,7,"IP"
"61468",4980.53,9,"IP"
"61469",875.56,17,"IP"
"61470",1012.42,8,"IP"
"61471",21229,2,"IP"
"61472",4513.95,71,"IP"
"61473",2285.36,37,"IP"
"61474",669.65,814,"IP"
"61475",452.71,740,"IP"
"61476",3243.32,5,"IP"
"61477",1604.79,65,"IP"
"61478",3251.25,7,"IP"
"61479",1505.6,1,"IP"
"61480",2841.39,1,"IP"
"61481",1337.56,4,"IP"
"61482",1392.47,33,"IP"
"61483",335.93,172,"IP"
"61484",3252.83,13,"IP"
"61485",951.75,17,"IP"
"61486",418.62,55,"IP"
"61487",4961.92,4,"IP"
"61488",4990.95,1,"IP"
"61489",27764,1,"IP"
"61490",5015.48,9,"IP"
"61491",813.21,7,"IP"
"61492",2629.99,1,"IP"
"61493",5250.6,4,"IP"
"61494",30359,2,"IP"
"61495",14912.65,1,"IP"
"61496",1940.86,1,"IP"
"61497",18953,21,"IP"
"61498",2152.11,2,"IP"
"61499",1281.91,6,"IP"
"61500",1209.13,12,"IP"
"61501",26401,1,"IP"
"61502",5548.84,6,"IP"
"61503",1191.23,10,"IP"
"61504",1569.75,1,"IP"
"61505",25998.97,3,"IP"
"61506",3709.24,7,"IP"
"61507",2661.12,3,"IP"
"61508",1630.96,1,"IP"
"61509",2660.7,1,"IP"
"61510",3643.17,2,"IP"
"61511",1962.35,11,"IP"
"61512",2929.09,1,"IP"
"61513",2610.47,1,"IP"
"61514",4126.35,2,"IP"
"61515",419.53,1,"IP"
"61516",8158.76,1,"IP"
"61517",2796.11,11,"IP"
"61518",2018.12,50,"IP"
"61519",841.49,52,"IP"
"61520",4516.19,4,"IP"
"61521",3161.04,3,"IP"
"61522",2737.17,2,"IP"
"61523",3686.42,2,"IP"
"61524",1862.76,3,"IP"
"61525",1435.14,5,"IP"
"61526",535.42,8,"IP"
"61527",2706.95,1,"IP"
"61528",2242.11,7,"IP"
"61529",4744.92,5,"IP"
"61530",9652.21,6,"IP"
"61531",6835.23,2,"IP"
"61532",1510.15,1,"IP"
"61533",6637.89,17,"IP"
"61534",809.32,21,"IP"
"61535",17555,11,"IP"
"61536",491.92,1,"IP"
"61537",2686.9,11,"IP"
"61538",1014.55,14,"IP"
"61539",2176.87,8,"IP"
"61540",3494.51,49,"IP"
"61541",2932.22,26,"IP"
"61542",2791.71,10,"IP"
"61543",366.12,187,"IP"
"61544",5354.15,1,"IP"
"61545",1127.12,57,"IP"
"61546",1733.58,25,"IP"
"61547",6827.76,1,"IP"
"61548",693.82,14,"IP"
"61549",13307.13,11,"IP"
"61550",5328.04,1,"IP"
"61551",626.39,202,"IP"
"61552",5968.44,16,"IP"
"61553",298.56,4,"IP"
"61554",3973.27,2,"IP"
"61555",1181.28,54,"IP"
"61556",3141.45,4,"IP"
"61557",6504.46,9,"IP"
"61558",4559.63,1,"IP"
"61559",2902.86,33,"IP"
"61560",5893.52,89,"IP"
"61561",1519.86,9,"IP"
"61562",5697.3,60,"IP"
"61563",5140.26,23,"IP"
"61564",2135.92,2,"IP"
"61565",1745.04,75,"IP"
"61566",2660.87,55,"IP"
"61567",10894,9,"IP"
"61568",3935.53,4,"IP"
"61569",4025.11,36,"IP"
"61570",1138.32,3,"IP"
"61571",1163.14,167,"IP"
"61572",1527.27,153,"IP"
"61573",1371.58,14,"IP"
"61574",649.27,33,"IP"
"61575",3461.93,3,"IP"
"61576",918.27,91,"IP"
"61577",8198.02,5,"IP"
"61578",6489.98,6,"IP"
"61579",521.92,1,"IP"
"61580",1562.56,1,"IP"
"61581",1369.43,1,"IP"
"61582",1475.29,7,"IP"
"61583",1206.52,2,"IP"
"61584",7091.94,1,"IP"
"61585",12519.56,1,"IP"
"61586",561.53,1,"IP"
"61587",2087.74,2,"IP"
"61588",248.86,36,"IP"
"61589",10679.75,2,"IP"
"61590",3805.23,72,"IP"
"61591",1636.74,11,"IP"
"61592",9294.31,1,"IP"
"61593",6051.89,8,"IP"
"61594",5941.55,2,"IP"
"61595",2894.93,2,"IP"
"61596",1758.99,1,"IP"
"61597",9534.9,2,"IP"
"61598",3495.79,2,"IP"
"61599",7632.53,1,"IP"
"61600",1134.5,3,"IP"
"61601",15056,2,"IP"
"61602",1027.9,1,"IP"
"61603",525.06,11,"IP"
"61604",786.2,2,"IP"
"61605",16386,3,"IP"
"61606",367.2,3,"IP"
"61607",3211.8,3,"IP"
"61608",3934.22,1,"IP"
"61609",56809,1,"IP"
"61610",894.66,1,"IP"
"61611",10866,6,"IP"
"61612",2231.85,1,"IP"
"61613",1115.91,3,"IP"
"61614",500.77,2,"IP"
"61615",12108.36,1,"IP"
"61616",376.76,1,"IP"
"61617",2510.96,2,"IP"
"61618",1146.53,2,"IP"
"61619",6918.44,1,"IP"
"61620",947.44,3,"IP"
"61621",1414.45,3,"IP"
"61622",17910.21,1,"IP"
"61623",98338,1,"IP"
"61624",55544,1,"IP"
"61625",3393.69,1,"IP"
"61626",17223,1,"IP"
"61627",592.46,1,"IP"
"61628",2410.53,3,"IP"
"61629",2698.85,2,"IP"
"61630",9373.02,6,"IP"
"61631",2898.53,1,"IP"
"61632",5801.83,1,"IP"
"61633",3309.15,1,"IP"
"61634",30839,1,"IP"
"61635",1928.69,1,"IP"
"61636",6130.47,1,"IP"
"61637",1092.19,24,"IP"
"61638",1352.65,2,"IP"
"61639",6250.18,1,"IP"
"61640",3757.8,2,"IP"
"61641",4293.4,12,"IP"
"61642",1950.02,2,"IP"
"61643",305.96,3,"IP"
"61644",372.9,2,"IP"
"61645",6583.56,1,"IP"
"61646",12238.2,1,"IP"
"61647",5550.55,1,"IP"
"61648",5741.36,2,"IP"
"61649",16406.99,1,"IP"
"61650",4537.96,1,"IP"
"61651",10700.47,1,"IP"
"61652",1108.45,13,"IP"
"61653",3688.95,1,"IP"
"61654",400.57,3,"IP"
"61655",607.22,3,"IP"
"61656",4594.87,1,"IP"
"61657",11466.12,1,"IP"
"61658",14205.57,1,"IP"
"61659",25695,1,"IP"
"61660",1523.26,1,"IP"
"61661",782.49,6,"IP"
"61662",6252.54,2,"IP"
"61663",2144.21,1,"IP"
"61664",1523.91,1,"IP"
"61665",3045.13,1,"IP"
"61666",2528.69,1,"IP"
"61667",8550.98,1,"IP"
"61668",5830.05,1,"IP"
"61669",10953.56,1,"IP"
"61670",21633,1,"IP"
"61671",1342.9,15,"IP"
"61672",1722.16,26,"IP"
"61673",2292.04,1,"IP"
"61674",8530.47,1,"IP"
"61675",6727.68,1,"IP"
"61676",37676,1,"IP"
"61677",2236.63,1,"IP"
"61678",3284.42,1,"IP"
"61679",3449.54,1,"IP"
"61680",11547.05,1,"IP"
"61681",720.73,1,"IP"
"61682",17771,1,"IP"
"61683",2490.93,1,"IP"
"61684",4141.37,1,"IP"
"61685",5044.97,1,"IP"
"61686",7716.85,1,"IP"
"61687",4539.78,1,"IP"
"61688",41078,1,"IP"
"61689",2170.92,1,"IP"
"61690",4973.58,1,"IP"
"61691",277.64,1,"IP"
"61692",15035.44,1,"IP"
"61693",6601.57,1,"IP"
"61694",8366.71,1,"IP"
"61695",10879.05,1,"IP"
"61696",7025.77,2,"IP"
"61697",7854.67,4,"IP"
"61698",3344.18,1,"IP"
"61699",751.87,1,"IP"
"61700",441.16,1,"IP"
"61701",52192,1,"IP"
"61702",2130.26,50,"IP"
"61703",3502.24,1,"IP"
"61704",3577.78,3,"IP"
"61705",7551.82,1,"IP"
"61706",679.21,127,"IP"
"61707",3444.4,39,"IP"
"61708",23802,2,"IP"
"61709",1474.1,122,"IP"
"61710",2133.14,6,"IP"
"61711",5172.03,1,"IP"
"61712",5758.82,2,"IP"
"61713",834.98,1,"IP"
"61714",490.22,1,"IP"
"61715",14586,7,"IP"
"61716",600.99,3,"IP"
"61717",1480.5,1,"IP"
"61718",1844.21,2,"IP"
"61719",12086.72,1,"IP"
"61720",35224.39,1,"IP"
"61721",891.02,2,"IP"
"61722",6212.58,1,"IP"
"61723",11028.92,1,"IP"
"61724",2745.89,1,"IP"
"61725",1091.32,1,"IP"
"61726",17197,1,"IP"
"61727",3512.39,1,"IP"
"61728",17052.03,1,"IP"
"61729",508.92,1,"IP"
"61730",2134.29,2,"IP"
"61731",8686.76,1,"IP"
"61732",3174.99,2,"IP"
"61733",25349,1,"IP"
"61734",1233.28,2,"IP"
"61735",9031.37,1,"IP"
"61736",5727.79,1,"IP"
"61737",2750.8,2,"IP"
"61738",1553.9,1,"IP"
"61739",770.86,1,"IP"
"61740",29025,1,"IP"
"61741",256.76,1,"IP"
"61742",21141,1,"IP"
"61743",30473,1,"IP"
"61744",313.76,1,"IP"
"61745",16354,1,"IP"
"61746",47213,1,"IP"
"61747",19447,1,"IP"
"61748",20275,1,"IP"
"61749",5344.29,2,"IP"
"61750",6862.13,1,"IP"
"61751",548.91,1,"IP"
"61752",3670.9,1,"IP"
"61753",276.58,1,"IP"
"61754",2306.55,1,"IP"
"61755",8143.3,1,"IP"
"61756",3608.93,1,"IP"
"61757",903.8,1,"IP"
"61758",1990.58,1,"IP"
"61759",520.25,1,"IP"
"61760",991.24,1,"IP"
"61761",814.33,1,"IP"
"61762",5642,764,"IP"
"61763",7737,148,"IP"
"61764",14005,2,"IP"
"61765",1877,776,"IP"
"61766",8381,227,"IP"
"61767",3748,273,"IP"
"61768",15848,28,"IP"
"61769",9761,42,"IP"
"61770",3584,128,"IP"
"61771",6839,54,"IP"
"61772",14500,3,"IP"
"61773",1395,733,"IP"
"61774",800.1,1412,"IP"
"61775",2593,307,"IP"
"61776",5768,1084,"IP"
"61777",7289,313,"IP"
"61778",15029,45,"IP"
"61779",1008,1185,"IP"
"61780",8401,227,"IP"
"61781",6245,955,"IP"
"61782",6652,212,"IP"
"61783",2920.88,370,"IP"
"61784",8231,83,"IP"
"61785",184.24,1,"IP"
"61786",6932,42,"IP"
"61787",26651,14,"IP"
"61788",4756.66,56,"IP"
"61789",14995,7,"IP"
"61790",10094,309,"IP"
"61791",9174,69,"IP"
"61792",7153,152,"IP"
"61793",12635,57,"IP"
"61794",3007,499,"IP"
"61795",757.71,38,"IP"
"61796",9300.7,9,"IP"
"61797",458.58,76,"IP"
"61798",2683,9310,"IP"
"61799",11187,22,"IP"
"61800",6367,181,"IP"
"61801",14822,17,"IP"
"61802",1987,515,"IP"
"61803",4231,451,"IP"
"61804",7948,96,"IP"
"61805",14537,106,"IP"
"61806",588.95,580,"IP"
"61807",1869,495,"IP"
"61808",2479,879,"IP"
"61809",24568,35,"IP"
"61810",16508,6,"IP"
"61811",8524,124,"IP"
"61812",3842.23,7,"IP"
"61813",6968.67,3,"IP"
"61814",8999.6,6,"IP"
"61815",6175.29,80,"IP"
"61816",7972.18,6,"IP"
"61817",3232.7,37,"IP"
"61818",710.94,14,"IP"
"61819",2617.55,1,"IP"
"61820",1148.69,3,"IP"
"61821",483.18,85,"IP"
"61822",10956,9,"IP"
"61823",3140.08,21,"IP"
"61824",12217.1,1,"IP"
"61825",6738.56,1,"IP"
"61826",4649.86,48,"IP"
"61827",2626.34,91,"IP"
"61828",2698.42,10,"IP"
"61829",2820.28,5,"IP"
"61830",21537,2,"IP"
"61831",2473.59,12,"IP"
"61832",1146.32,5,"IP"
"61833",4135.2,19,"IP"
"61834",6326.21,7,"IP"
"61835",2784.99,99,"IP"
"61836",677.48,130,"IP"
"61837",910.63,4,"IP"
"61838",10175.3,5,"IP"
"61839",2489.75,2,"IP"
"61840",9205.37,6,"IP"
"61841",4781.81,1,"IP"
"61842",3731.08,32,"IP"
"61843",787.26,45,"IP"
"61844",20786,2,"IP"
"61845",1292.36,112,"IP"
"61846",836.26,1,"IP"
"61847",7081.5,2,"IP"
"61848",583.63,133,"IP"
"61849",673.83,14,"IP"
"61850",508.93,229,"IP"
"61851",5672.47,11,"IP"
"61852",14125.5,1,"IP"
"61853",428.99,394,"IP"
"61854",1740.6,1,"IP"
"61855",1546.69,4,"IP"
"61856",866.27,36,"IP"
"61857",7302.93,1,"IP"
"61858",3188.17,2,"IP"
"61859",4666.59,3,"IP"
"61860",3964.69,44,"IP"
"61861",5000.47,4,"IP"
"61862",682.26,3,"IP"
"61863",329.78,2,"IP"
"61864",1324.09,9,"IP"
"61865",6737.52,1,"IP"
"61866",4626.72,1,"IP"
"61867",1230.84,4,"IP"
"61868",740.65,1,"IP"
"61869",5822.79,14,"IP"
"61870",3497.41,65,"IP"
"61871",1188.11,3,"IP"
"61872",290.17,647,"IP"
"61873",8556.3,14,"IP"
"61874",8069.51,1,"IP"
"61875",3636.92,6,"IP"
"61876",10146.85,8,"IP"
"61877",11189.11,2,"IP"
"61878",7185.56,21,"IP"
"61879",3320.12,6,"IP"
"61880",699.35,261,"IP"
"61881",8292.42,4,"IP"
"61882",5807.81,23,"IP"
"61883",547.18,1724,"IP"
"61884",5205.96,25,"IP"
"61885",3066.5,269,"IP"
"61886",2853.32,2,"IP"
"61887",425.83,24,"IP"
"61888",13738,5,"IP"
"61889",1241.27,44,"IP"
"61890",20441,2,"IP"
"61891",7353.21,1,"IP"
"61892",755.33,2,"IP"
"61893",5151.48,1,"IP"
"61894",5098.52,1,"IP"
"61895",18837,3,"IP"
"61896",3866.64,1,"IP"
"61897",632.92,7,"IP"
"61898",16146,1,"IP"
"61899",5576.21,3,"IP"
"61900",8001,393,"IP"
"61901",1450,647,"IP"
"61902",18770,17,"IP"
"61903",683.9,4,"IP"
"61904",145,111,"IP"
"61905",2051.77,8,"IP"
"61906",959.54,4,"IP"
"61907",1046.81,1,"IP"
"61908",3555.83,4,"IP"
"61909",374.97,1,"IP"
"61910",14776,6,"IP"
"61911",2113.57,1,"IP"
"61912",486.24,5,"IP"
"61913",5088.23,1,"IP"
"61914",1571.72,3,"IP"
"61915",5926.2,1,"IP"
"61916",2221.78,9,"IP"
"61917",4746.37,79,"IP"
"61918",3644.32,1,"IP"
"61919",29132,1,"IP"
"61920",4452.18,1,"IP"
"61921",2429.37,2,"IP"
"61922",762.13,1,"IP"
"61923",5396.35,5,"IP"
"61924",811.17,3,"IP"
"61925",6989.85,1,"IP"
"61926",3036.79,1,"IP"
"61927",3076.74,3,"IP"
"61928",3242.32,2,"IP"
"61929",14097.84,1,"IP"
"61930",13867.07,1,"IP"
"61931",691.36,2,"IP"
"61932",25122,1,"IP"
"61933",4114.13,4,"IP"
"61934",3569.43,1,"IP"
"61935",365.36,39,"IP"
"61936",2096.78,1,"IP"
"61937",8355.58,1,"IP"
"61938",1850.73,4,"IP"
"61939",3063.26,56,"IP"
"61940",126.82,1,"IP"
"61941",3254.47,2,"IP"
"61942",489.41,2,"IP"
"61943",3155.57,1,"IP"
"61944",8261.52,1,"IP"
"61945",777.72,8,"IP"
"61946",5847.16,4,"IP"
"61947",1853.06,12,"IP"
"61948",2946.57,1,"IP"
"61949",4725.14,4,"IP"
"61950",9081.53,2,"IP"
"61951",3077.62,1,"IP"
"61952",2491.31,1,"IP"
"61953",7033.84,1,"IP"
"61954",2125.9,4,"IP"
"61955",5912.29,22,"IP"
"61956",7215.85,1,"IP"
"61957",11936.32,7,"IP"
"61958",2609.64,1,"IP"
"61959",460.52,1,"IP"
"61960",2375.3,25,"IP"
"61961",335.21,5,"IP"
"61962",920.01,34,"IP"
"61963",1086.79,27,"IP"
"61964",20914,2,"IP"
"61965",1604.82,65,"IP"
"61966",14401,5,"IP"
"61967",536.58,3,"IP"
"61968",6278.23,37,"IP"
"61969",4935.9,2,"IP"
"61970",6087.32,20,"IP"
"61971",2105.96,4,"IP"
"61972",4697.51,1,"IP"
"61973",1293.21,54,"IP"
"61974",494.22,6,"IP"
"61975",966.17,47,"IP"
"61976",1944.34,19,"IP"
"61977",353.92,6,"IP"
"61978",587.63,65,"IP"
"61979",1949.66,11,"IP"
"61980",1108.49,32,"IP"
"61981",3334.77,1,"IP"
"61982",12132,38,"IP"
"61983",2298.64,38,"IP"
"61984",1060.53,505,"IP"
"61985",1136.34,3,"IP"
"61986",7485.69,26,"IP"
"61987",851.51,244,"IP"
"61988",8246.22,2,"IP"
"61989",20423,4,"IP"
"61990",1532.27,534,"IP"
"61991",10571.74,9,"IP"
"61992",1577.93,178,"IP"
"61993",237.63,2348,"IP"
"61994",3778.86,16,"IP"
"61995",12134,7,"IP"
"61996",1040.28,6,"IP"
"61997",10133,35,"IP"
"61998",3770.67,1,"IP"
"61999",555.49,414,"IP"
"62000",671.74,242,"IP"
"62001",398.88,172,"IP"
"62002",4898.45,3,"IP"
"62003",1538.3,29,"IP"
"62004",2893.87,86,"IP"
"62005",5090.09,1,"IP"
"62006",822.65,57,"IP"
"62007",25124,9,"IP"
"62008",9193.63,1,"IP"
"62009",6155.47,11,"IP"
"62010",1297.44,81,"IP"
"62011",526.33,68,"IP"
"62012",4756.65,31,"IP"
"62013",3311.82,5,"IP"
"62014",6244.55,1,"IP"
"62015",497.05,271,"IP"
"62016",11153,28,"IP"
"62017",1956.21,134,"IP"
"62018",1954.77,48,"IP"
"62019",66760.85,1,"IP"
"62020",4962.92,37,"IP"
"62021",6904.92,1,"IP"
"62022",3154.21,103,"IP"
"62023",369.25,43,"IP"
"62024",5364.99,16,"IP"
"62025",465.35,1456,"IP"
"62026",4040.37,3,"IP"
"62027",650.44,47,"IP"
"62028",2018.93,39,"IP"
"62029",16832,7,"IP"
"62030",1362.25,40,"IP"
